spotify_id,artist,track_name,valence,arousal,label_quadrant,instrumentalness
4giykVMdi95lpP5rhA0PoH,Baby Sleep Sounds,Rain in Forest,0.0503,0.89,Q2_Angry,0.481
5cwqO4thrTUj42WShkF39w,Seven Lions,Freesol (Dabin Remix),0.234,0.667,Q2_Angry,0.0
2C5jGbR23YLonV7Lton6fV,Bring Me The Horizon,Chelsea Smile,0.22,0.891,Q2_Angry,0.0182
7tz87ist9Re3wiMwrxKSI6,Kyle Kinane,Natural Flavorings and Coloring,0.328,0.661,Q2_Angry,0.0
4e3nB8NXaIZyjImZvwQdh8,Unleash The Archers,Eat What You Kill,0.184,0.967,Q2_Angry,0.0488
7dXBggCaOLv8WIjSttr82H,AVOID,28 Days,0.337,0.961,Q2_Angry,0.146
7mPoHRn8mVrhJB8hYiAbnr,Los Caligaris,Game Lover,0.329,0.712,Q2_Angry,1.12e-05
3VpQWglejczAMkxS5vUXw1,Roman Messer,In Our Memories,0.132,0.975,Q2_Angry,0.161
5JbOR8Uoh1bqM9r4mkQUme,Jonathan Young,Unravel (Full Version),0.182,0.939,Q2_Angry,0.0
5ncofiedz9Ej6YkvvXMKVn,The Strokes,Not The Same Anymore,0.282,0.613,Q2_Angry,0.0123
5zDoSmh06F7kjXGIHFhQzh,Arctic Monkeys,Do I Wanna Know? - Live,0.305,0.77,Q2_Angry,2.97e-05
3lLQHqHJtOXWeJfqguiOd1,Armin van Buuren,Tell Me Why,0.26,0.818,Q2_Angry,0.465
4m46FJjrPcwyM7UjS0ctFn,Indila,Tourner dans le vide,0.362,0.7,Q2_Angry,0.0
4uMpf5TpchJZ0LXNx8ITEq,Revenge The Fate,Poseidon,0.117,0.988,Q2_Angry,0.0597
3hmOHDyG0ar79kBeRwD2V4,ARTY,Take Your Time - D.O.D Remix,0.356,0.682,Q2_Angry,0.000634
2lygbmCHLojLwqkS7QRP1t,HALIENE,Saving Light - Acoustic,0.13,0.364,Q3_Sad,0.0
48RTBSQO7WrVhyGAxQKuCL,Ju Cassou,A Bela e a Fera (Dueto),0.0953,0.234,Q3_Sad,8.18e-05
6k84OwhasWWHt9CdWTz7wD,Matthew Morrison,Neverland (Reprise) - Original Broadway Cast Recording,0.271,0.293,Q3_Sad,1.05e-06
5nAoIkH3UjV06Yr6kbhG3K,The Laurie Berkner Band,These Are My Glasses,0.314,0.154,Q3_Sad,8.74e-06
0Xwyrday8WegUjgW3bXPa3,Vander Lee,Onde deus possa me ouvir - Ao vivo,0.306,0.339,Q3_Sad,0.0
1enkfZYlyWv0ootQXc1aLi,Mansfield.TYA,Les Contemplations,0.0359,0.222,Q3_Sad,0.485
2vLHinYk689HDnLkrsCZGF,Erato,As Long as You Love Me,0.298,0.167,Q3_Sad,0.0
2BuJrxYKhYky20dQqTlobO,keshi,skeletons,0.273,0.265,Q3_Sad,0.0865
5SdrxYs7ur0SRi3wSyuZVW,Fran,Árvore,0.345,0.386,Q3_Sad,3.08e-05
6EIVLz5xM1xE29r0OmIkWt,Glen Hansard,Falling Slowly,0.151,0.209,Q3_Sad,0.000443
3zhsBJlVHFfvUa1LPLKZRx,Yiruma,River Flows In You 너의 마음속엔 강이 흐른다 (feat. Ruvin),0.157,0.19,Q3_Sad,5.05e-06
2G83Bi2pnml8ZEskoheM0Y,Shane & Shane,As the Deer,0.162,0.067,Q3_Sad,0.0
4DyFhKqtKbM8eLdehJfBg0,Giacomo Puccini,"Gianni Schicchi: ""O, mio babbino caro"" - Live In London / 1994",0.0378,0.135,Q3_Sad,0.000786
0p5xEJ10MMJEGTuwJbngbn,Stephen Sanchez,Kayla,0.308,0.256,Q3_Sad,6.31e-06
1GbyYL0B0Mjn3kSbrEwKKI,Frankie Goes To Hollywood,The Power Of Love,0.102,0.162,Q3_Sad,1.25e-05
3qPHL64oFScNfkqqiuCIGO,Phil Wickham,It's Always Been You - Acoustic,0.308,0.183,Q3_Sad,0.0
1yVAjfPYgu9y8PUTmwstX6,Cri-Cri,El Ropero - (Remasterizado),0.374,0.202,Q3_Sad,0.0
2IuQINZo9v31DKccEGedoI,Giuseppe Verdi,"Verdi: Il trovatore, Act 4: ""D'amor sull'ali rosee"" (Leonora)",0.0395,0.0992,Q3_Sad,0.00366
7lISY14A9I1w3m7to2kWv1,OneRepublic,Take It Out On Me,0.13,0.314,Q3_Sad,0.0
5gQVrN1QvJ6YoVDnsTfb6g,The Paper Kites,Arms,0.24,0.141,Q3_Sad,0.0898
3Y3nlkoozI2XsL1dzyWdHB,Vishal-Shekhar,Oo Saahiba,0.365,0.333,Q3_Sad,1.61e-05
164OhifL9Eld1xMaptReyR,Prateek Kuhad,for your time - Audiotree Live Version,0.364,0.166,Q3_Sad,0.000366
43Bcg5ckW8WchRzyPZA0u1,Adele,Take It All,0.282,0.266,Q3_Sad,1.18e-06
0DzX9jv6Ct9K3jIFnXqXlY,MULAMBA,Interestelar,0.39,0.224,Q3_Sad,0.0
2O2A2kGaLJ3u2GQ4Gn4Lu3,Tomberlin,Any Other Way,0.371,0.253,Q3_Sad,6.59e-06
6kvhj6gb1jbVmaTqyRgfvp,張德蘭,情若無花不結果,0.362,0.229,Q3_Sad,0.0
77HH11SsE6IPsDb0RQ6W1T,Kina,my baby (feat. Emilia Ali),0.333,0.287,Q3_Sad,0.000984
0Bx1ZimXQCcRK1jtGpptqJ,The Lemonheads,Ride With Me - Acoustic,0.267,0.16,Q3_Sad,4.91e-06
055F4j70mlvDTSF62zN4OJ,Canticuénticos,Hay Secretos,0.151,0.18,Q3_Sad,0.0
1OldtKIXBu5lzLtW37UkqR,Omar Mukhtar,Jia,0.357,0.336,Q3_Sad,0.0
4aOYfcyrWOyxGcKXupJB79,Håkan Hellström,Brännö serenad (Live),0.29,0.362,Q3_Sad,4.22e-06
58G3mTiESeXJcyQoD5YtiN,Fudasca,Tell Me What's on Your Mind,0.25,0.276,Q3_Sad,7.07e-06
0X7iyRg19skHthQ5dYnYZN,Novo Amor,Anniversary,0.0606,0.315,Q3_Sad,0.202
6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,0.268,0.317,Q3_Sad,4.78e-06
4HQr9UGqkHPzboqLb9J8pJ,Us The Duo,No Matter Where You Are - Wedding Version,0.27,0.15,Q3_Sad,0.0
6hgwFbsBPGfqBwynBGLyc5,for KING & COUNTRY,Benediction,0.179,0.0678,Q3_Sad,0.00125
4uuPCAxVOrd94oxoKvbg0P,Shady Moon,Love Sick,0.359,0.307,Q3_Sad,4.62e-06
2R1ACTXu88oxUcplmde6kT,Aron Wright,Look After You,0.199,0.293,Q3_Sad,0.116
0kA4DGqvHEHo0b7Lt9ACTI,陳美玲,如果,0.327,0.349,Q3_Sad,0.0
44AyOl4qVkzS48vBsbNXaC,Elvis Presley,Can't Help Falling in Love,0.343,0.293,Q3_Sad,0.000196
1O6OPFAXdTdjHtT7Z2Hlt8,Bethel Music,Goodness of God,0.183,0.119,Q3_Sad,1.97e-06
280zqg7gblMTRU1Hc5VxpY,Santino Fontana,"""Loneliness Of Evening""",0.272,0.373,Q3_Sad,0.00041
7muThCzsr5IiHihIvw3xzf,André Rieu,O Fortuna,0.226,0.388,Q3_Sad,0.000401
026qbtwLI1UtOFQ22zqY2t,Russell Watson,Ricordo Ancor (Pelagia's Song) [Captain Corelli's Mandolin - Original Motion Picture Soundtrack],0.124,0.203,Q3_Sad,0.259
2AhoFptn55U63GbgBczX40,Jules Massenet,"Massenet: Thaïs, Act 2: Méditation",0.0362,0.126,Q3_Sad,0.272
3y0ycPzjAE6R66u3aw8MBk,Bayside,Landing Feet First,0.329,0.332,Q3_Sad,0.0
4RCWB3V8V0dignt99LZ8vH,Plain White T's,Hey There Delilah,0.298,0.291,Q3_Sad,0.0
6CgIaRVXNmpUgeVuHmA4a2,Zero 7,Somersault,0.163,0.386,Q3_Sad,0.0222
3oyTqxLuItCdLpXUXlE3aF,Pantelis Thalassinos,Tou Feggariou,0.332,0.287,Q3_Sad,0.000452
12n9WBfLII5EdQFzQiQFqv,Choi Yuree,Wish,0.265,0.137,Q3_Sad,0.000171
4QkfX9IvweUUIDY9pRACPp,Eason Chan,K歌之王,0.271,0.349,Q3_Sad,1.46e-06
3MM6LUmNqXnGz6V5gZlap2,João Gilberto,Segredo,0.398,0.0317,Q3_Sad,0.169
6lsxzD3TrjHMspJ8ptIs3H,Sreevalsan J. Menon,Ilam Neela Mizhikal,0.343,0.391,Q3_Sad,0.00308
35xSkNIXi504fcEwz9USRB,Frank Ocean,Solo,0.258,0.289,Q3_Sad,2.48e-06
17O2PjGN9JjxHweAvjjSa2,Gabrielle Aplin,The Power of Love,0.18,0.294,Q3_Sad,2.48e-05
41xMnIU6DFdr8rLBencujF,Arvid Nero,Way Up North,0.232,0.271,Q3_Sad,0.0
1BtmOwHG65JnrWeRRhHLD7,Phil Wickham,"1,000 Names - Acoustic",0.169,0.196,Q3_Sad,0.0
56ECskEyc7XqOCyRPruZ37,Bethel Music,Pieces - Live,0.05,0.396,Q3_Sad,8.3e-06
2WhCcPMlgs7ZpjtWZ1d17G,White Noise Babies,Box Fan Noise,0.0,0.000103,Q3_Sad,0.0204
4UPhXYKlkMcmGqoEamcABC,Gal Costa,O Que É Que Há,0.251,0.177,Q3_Sad,0.0
45njeRvYMyB8vT6iIVKEdz,Deep Sleep Brown Noise,Pure Brown Noise,0.0,2.01e-05,Q3_Sad,0.124
1zqYwPjbHG9klWeR3Q28OG,Aline Barros,Redenção,0.138,0.396,Q3_Sad,0.0
159xHPF9XxKuMWEsB9Pg5W,I Monster,Daydream in Blue - BBC Radio 2 Session,0.317,0.178,Q3_Sad,0.459
18IvL0D54ZZDgu6cSWkcLU,Fiona Sit,Better Me,0.34,0.384,Q3_Sad,0.0
34fyjViTs96VuHTC7CBfOI,Kemuel,Perfeito Amor,0.24,0.318,Q3_Sad,0.0
0ZNSYvIC2AXSLG38OksDMK,Giacomo Puccini,Sogno D'or,0.127,0.203,Q3_Sad,0.0
2fv4O0H2EdMqliyEAUAEST,Blanco White,Nocturne,0.192,0.303,Q3_Sad,0.196
7rFgI3Eheia8if1oomu944,Leandro Borges,Um Refrão pra Sua Alma - Ao Vivo,0.294,0.369,Q3_Sad,0.0
0JHgMRz4WxRkIsdeorFzxX,Guillermo Fernández,Payada Gardel-Razzano,0.261,0.394,Q3_Sad,5.42e-06
0AdoWBdFJUL5ejRBGFAAwq,Hayd,Airplane Mode,0.26,0.216,Q3_Sad,0.000112
4x7AdVDV9IFWp8pg4LMz90,Jonah Baker,Perfect / Style,0.375,0.292,Q3_Sad,0.0
4xu38KnbRHbRHRwdg4KFul,Fan Sounds,Box Fan Long Loop For Sleep,0.0,2.03e-05,Q3_Sad,0.213
6JNS23wmaMWpZflrkGjh07,Méav,She Moved Through the Fair,0.0768,0.369,Q3_Sad,0.0215
5x7Oxaa9EEIx9nw17CC5yW,B.B. King,Chains And Things,0.341,0.241,Q3_Sad,0.195
7AUYccUTPXa2Cpxhj1lWIV,Clara Mae,Learning Experience,0.233,0.302,Q3_Sad,0.0
4ITlckASNAmB8JE0u7Fm3T,Job Kurian,Mulla (From Hope Project),0.17,0.288,Q3_Sad,1.79e-05
5guEzy7yKc1vpyC6YrxBOz,Gioachino Rossini,"Rossini: Il barbiere di Siviglia, Act 1, No. 5: Una voce poco fa",0.166,0.145,Q3_Sad,5.91e-05
4EQfxtvhrryDfVoTjl89lj,Dulces Sueños,Share the Joy,0.0337,0.0457,Q3_Sad,0.326
4mftMbsOZ14XIb5TTQi1kU,Kelli O'Hara,Always Better,0.0399,0.242,Q3_Sad,1.21e-06
3jRTXC9f1gsQWU45VXKGnm,Josh Groban,It Came Upon a Midnight Clear,0.164,0.28,Q3_Sad,0.000524
3N6kzbnfpTPB5J9NAGc1rU,Super Simple Songs,Twinkle Twinkle Little Star,0.284,0.227,Q3_Sad,1.25e-05
5g5mgBOXAK8TbiTYcKJ5pM,Finding Hope,yellow lights,0.157,0.161,Q3_Sad,0.0362
7ijOLIYbAqtLsqMpjWYMfL,Jules Massenet,Meditation: Méditation from Thaïs,0.0358,0.0686,Q3_Sad,0.402
0Ju5QCysk4TZ3PNsv0LePj,All Angels,Ave Verum Corpus (Theme From Brideshead Revisited),0.0855,0.273,Q3_Sad,0.000406
2EqlS6tkEnglzr7tkKAAYD,The Beatles,Come Together - Remastered 2009,0.187,0.376,Q3_Sad,0.248
2xv0AErhCzEGl3IBiNLKIc,Joseph & Maia,Standing by You,0.129,0.336,Q3_Sad,0.00609
3xfmdZVopiPhbqENrH1XOL,Klaatu,All Good Things,0.394,0.316,Q3_Sad,0.0
0F78T5bfHQCliaNjBkIYBq,Kina Grannis,When the Party's Over,0.23,0.171,Q3_Sad,0.0
4hAUynwghvrqDXs1ejKNEq,Elvis Presley,Can't Help Falling In Love,0.362,0.325,Q3_Sad,5e-06
3TfTZ3fGLYtR1azsY8iEp4,Amir Obe,CIGARETTES,0.236,0.38,Q3_Sad,0.000537
6VYs9NInduwKl1TBLfeSdy,菲道尔,阿拉斯加海湾,0.231,0.132,Q3_Sad,4.02e-06
53IcObq6WkHmE94wnfsQuC,Enrique Guzman,Abrázame Fuerte - Remastered,0.339,0.394,Q3_Sad,0.0
7MF3XEeYpo3FX688GCVzZP,Hermanos Carrion,Entre La Lluvia Y Mi Llorar,0.399,0.236,Q3_Sad,0.0455
3gtqjuFl9ybkgsVGrMqVvY,Kamuran Akkor,Yalvarırım Affet,0.275,0.341,Q3_Sad,4.09e-06
5ensvgiXtnthwLwwkdzq4G,Music Creation,Steady As The Beating Drum (Main Title),0.338,0.174,Q3_Sad,0.00548
6gBOEgaE31SgL7d6hWzxqO,Maya Kristalinskaya,Нежность,0.205,0.245,Q3_Sad,0.0
32TkZ0EXNV01d6i3FquAiC,Alberto Vazquez,Si La Invitará Esta Noche,0.303,0.367,Q3_Sad,3.68e-06
62ZYyXIsHVX5xVUj80arVu,The Magnetic Fields,The Book of Love,0.332,0.262,Q3_Sad,5.99e-05
0VhZ5JYfqPojSYeGWnk4dL,John Adams,You’re Beautiful - Acoustic,0.36,0.154,Q3_Sad,0.0
6Oi367MytaNMr5I0U0zf2v,Granular,Pink Noise For Sleep 9,0.0,0.000173,Q3_Sad,0.108
5rwq6R0Uq0BngM3rdmCeNg,Howie Day,Collide - Acoustic Version,0.294,0.253,Q3_Sad,2.95e-05
3ZbbTKiMX1p7S1hUXtb9SO,Thiago Ramalho,Quando Te Vejo,0.176,0.339,Q3_Sad,0.0118
7wStk0361hcPEtJc4KbOPf,Sarah Jarosz,Morning,0.334,0.341,Q3_Sad,0.0436
1hUWIMzItPLGxvK8g98jpr,Kazutaka Ishii,One Jump Ahead (Reprise) - Japanese Version,0.148,0.0546,Q3_Sad,0.00378
6iv2RejVrtRlzbz6XfLD02,Joe Vasconcellos,Ciudad Traicionera,0.33,0.311,Q3_Sad,0.0
3FYqKyAKIB4mCygIFc1IYn,Adele,Daydreamer,0.372,0.105,Q3_Sad,0.0
4tmLVGL1ibYRipc9E736Uf,Papon,Rode Rodaale Saa,0.283,0.314,Q3_Sad,0.000102
4IOXp1xFiMh5FtSEGim4CO,flora cash,Soul Mate,0.309,0.376,Q3_Sad,0.00169
4sSYEMlVacCwDl3DinM2nG,Lisa Antoni,Kann ich einfach gehen?,0.136,0.346,Q3_Sad,1e-05
1QJPE61wARrvuVKot1HH3T,The Wailin' Jennys,One More Dollar,0.167,0.258,Q3_Sad,6.45e-06
0OtL3L332F3gxSB2cuYsc0,Lund,Skin & Bones,0.156,0.285,Q3_Sad,2.9e-06
7LFNXZ6pfLmgDxBOglY276,José González,El Invento,0.372,0.368,Q3_Sad,0.0873
40VfGWKp45JemcR9NWY13U,Samuel Mizrahy,Jesus Te Amamos (feat. Nívea Soares),0.118,0.308,Q3_Sad,9.78e-06
5NIVxqYr8oWZnb9hJf8VtR,Lisa Stokke,For Første Gang på Lenge 2,0.394,0.294,Q3_Sad,0.0
7K36drJq6lInkW6Kkojucp,Drew Holcomb & The Neighbors,American Beauty,0.178,0.169,Q3_Sad,0.00019
27LtwN20Rvhi6LVmUaaucZ,Ezginin Günlügü,Zerdaliler,0.293,0.292,Q3_Sad,0.00121
1PG8orLQrHI2pUvcb9JfHY,Gabriel Guedes de Almeida,"Oh, Quão Lindo Esse Nome É",0.103,0.207,Q3_Sad,1.07e-05
4xyO4ayrykXTCNXlo3Jelt,NÜ,a place to call home,0.25,0.259,Q3_Sad,0.364
1MzORbkElxoIubxMl0MqAr,Gabriel Brito,Me Atraiu - Acústico,0.217,0.214,Q3_Sad,0.0
2WWDsBLNL4czuVcg7rjfy2,A-Mei Chang,聽海,0.138,0.388,Q3_Sad,0.0
7FbdCUMToQ6WTFBsjY3gCJ,Brandon Uranowitz,They Can't Take That Away from Me,0.168,0.226,Q3_Sad,0.0
4okSYpo5JBuP7RziFHQQ7E,India Martinez,A TI MUJER,0.206,0.358,Q3_Sad,0.0
1V0iyVxxWAidx25wcYdzEp,Housefires,Open Space,0.146,0.229,Q3_Sad,0.000167
63Ofqld8AZhHWUwsEXefMr,25th Annual Putnam County Spelling Bee Original Cast,My Favorite Moment of the Bee 3 / Second,0.326,0.275,Q3_Sad,2.55e-06
5ZF4HTEhmjRpfP8iU8slqS,Dan Gibson's Solitudes,Perpetual Peace,0.0488,0.239,Q3_Sad,0.343
1Fo5vUDqQXvOmtBmicJiNY,Anupam Roy,Baria Dao,0.274,0.37,Q3_Sad,0.000976
1LITEucmmkPrWQPfI6vFbW,Cuco Sánchez,Guitarras Lloren Guitarras,0.333,0.0338,Q3_Sad,0.00103
5EdJZAgDWB04htHlrZdBOo,my little airport,Japan實瓜,0.296,0.257,Q3_Sad,0.000314
5VMPBdWTXlBkTOinoxfhHI,Bethel Music,God I Look to You,0.159,0.394,Q3_Sad,8.04e-06
732Zsh1L5ixRNgAmiPyvrp,Novo Amor,Opaline,0.283,0.337,Q3_Sad,0.117
18jDbGvt9aiTdtsdtjsROL,Giacomo Puccini,"Tosca / Act II: ""Meno male!"" - ""Egli è là""",0.252,0.0808,Q3_Sad,0.00611
4dD8eEf4eBL4MpjUGLXnA7,Alessandro Safina,Parla più piano,0.126,0.302,Q3_Sad,1.68e-05
1LdJyZDIQmoSZHHiuE3gsb,Mansfield.TYA,Le dictionnaire Larousse,0.336,0.118,Q3_Sad,0.000109
17PgerSHi9APGjru8C9uLz,Mazapán,Te Pito o Te Henua,0.327,0.278,Q3_Sad,0.0
4EfcBQEzf6D3h2VrLD4tsX,ilyTOMMY,Us vs the World,0.245,0.26,Q3_Sad,0.0
7e9ECeswuPlEwVFNiFOXv4,Dani Martín,La Suerte de Mi Vida - 2021,0.0919,0.181,Q3_Sad,2.95e-05
59RKA7Y1F04gHND7Gdlfy5,Ramil Ganjoo,Phir Kabhi,0.313,0.284,Q3_Sad,0.00403
79N0sA7mxEFrLZOYnyEXs8,Georges Bizet,"Carmen, Act III, No.20 Trio: En vain pour éviter (Carmen)",0.04,0.0869,Q3_Sad,1.71e-05
3CRAQg37cw39x0xVuimtME,Giacomo Puccini,"Manon Lescaut: ""Donna non vidi mai""",0.155,0.246,Q3_Sad,0.0267
3j1i9cLU3jBIiIkO74CptJ,Vide,Everything,0.4,0.379,Q3_Sad,2.34e-06
6oRgBbSeawL4i7gF3tqRJJ,Freedy Johnston,This Perfect World,0.217,0.395,Q3_Sad,0.0167
1Gqs7aFWTT5WAtcQI19OfM,Keola Beamer,Mr. Sun Cho Lee,0.354,0.31,Q3_Sad,0.0
30mZtKJnUgMmlYG58px9S9,Marcelo Markes,Seja Livre,0.125,0.268,Q3_Sad,8.58e-06
6XximIiXyUkdakmO2Cm0N3,Giuseppe Verdi,"La traviata / Act II: ""Lunge da lei"" - ""De' miei bollenti spiriti""",0.223,0.0768,Q3_Sad,1.42e-06
3MYUHaITeEQh3WjMkHr67z,Romare,Hey Now - When I Give You All My Lovin',0.115,0.342,Q3_Sad,0.231
5I9PE6aEMBa4XAm3qVRTFw,ENNIO,Kippe,0.28,0.21,Q3_Sad,3.19e-06
0fARteY7Pdnz6pSbQyko53,Håkan Hellström,"Ingen oro, tjabo!",0.368,0.343,Q3_Sad,1.25e-05
1zJFIZ5INPPIRfsfHBTUam,Kemuel,Perfeito Amor - Acústico,0.24,0.318,Q3_Sad,0.0
0BhCK7Z9fg4cqu0q0gNtjT,Sarah Kang,now i know,0.323,0.242,Q3_Sad,4.72e-06
536vha5aAUhlb50NGDfzfa,flora cash,You're Somebody Else - Acoustic,0.37,0.247,Q3_Sad,3.6e-06
3aWFHcoMyl0zyhCI0DJvFA,my little airport,以為和你熟 - Live,0.153,0.238,Q3_Sad,0.000131
08sKY18GLyeVmfjEUU3Ryk,Bethel Music,Honesty,0.282,0.263,Q3_Sad,0.0
3MloP5bPLvnYIQrqY4M6P1,Nana Mouskouri,Only Love,0.296,0.327,Q3_Sad,0.0
20cmBTlPMQzrRNa6MPhkaU,Giacomo Puccini,"La bohème, SC 67 / Act 4: ""Oh Dio! Mimì!""",0.035,0.0384,Q3_Sad,0.01
3X2oSv1BdYiIu7ri3z0eRM,Gabriel Guedes de Almeida,Alvo Mais Que a Neve,0.343,0.331,Q3_Sad,0.0
5ZUObJNpVt2l9GogUSfALc,Joy Williams,The Trouble with Wanting,0.19,0.198,Q3_Sad,0.0
529ET1m3uxXeJpk1oDIhs5,Cássia Eller,All Star - Show Luz Do Solo,0.259,0.271,Q3_Sad,0.0
7HCS5BWNE4ROl11uwSTYnd,Georges Bizet,"Carmen, Act II, No.18 Finale: Bel officier, l'amour vous joue en ce moment un assez vilain tour! (Carmen/Le Remendado/Le Dancaïro/Bohémiens/Zuniga)",0.297,0.127,Q3_Sad,0.0
4Sxx1wd4nnB8ob8Zsujwrs,Linkin Park,Shadow of the Day,0.0641,0.393,Q3_Sad,0.0107
56wVfJKtnwlSZtC4NVgIrf,Jay Chou,說好不哭,0.343,0.35,Q3_Sad,1.15e-06
50khO0Eyt5WqIN8D51ieJn,Jota Quest,Amor Maior,0.296,0.394,Q3_Sad,0.0
6BOgdezDdj9muLUKBAn8r0,Jean-Jacques Goldman,Puisque tu pars - Live Un tour ensemble 2002,0.145,0.392,Q3_Sad,4.08e-06
4Gcx0DkgBVticyPDpezwg5,John Adams,Believe - Acoustic,0.182,0.241,Q3_Sad,0.0
1NfUuhBohlIujpbCWP31cK,Bastiancortesxv,Karma,0.211,0.394,Q3_Sad,0.0
6pTY7JBMYDSa7DWuRfJ9VH,Ekin Cheng,不要哭了 - Acoustic Version,0.274,0.233,Q3_Sad,2.35e-05
4OcxKwrt8HFNXGJtwMuYfC,Rob McClure,I Want To Be There,0.355,0.248,Q3_Sad,7.32e-06
5byUll2f3Zgnli3wJPoKRL,Andrew Lloyd Webber,The Music Of The Night - From 'The Phantom Of The Opera' Motion Picture,0.113,0.0722,Q3_Sad,2.47e-05
3RldhXk4YEmY3jguzTZ7tk,Brian Stokes Mitchell,Elk Tour Suite Pt. 5,0.0923,0.122,Q3_Sad,0.000823
2FXGR7OWciwUaghCR09lrc,Lisa Antoni,Vertrau uns,0.069,0.271,Q3_Sad,0.000733
4m4e3vIghV2QkHuOf83M7N,Fish Leong,可惜不是你,0.357,0.32,Q3_Sad,0.0
5sdliaZjk3rVGuT13UVhxn,Joshua Hyslop,Long Way Down,0.186,0.231,Q3_Sad,0.00115
3DgwAwHOyxfpQUuuMzvzUN,Rend Collective,"10,000 Reasons",0.235,0.319,Q3_Sad,2.32e-06
46nDtZsKBCeDDs4lTJqHi1,Giacomo Puccini,"Tosca / Act II: ""Vissi d'arte, vissi d'amore""",0.037,0.0367,Q3_Sad,0.084
7KuufnCZafD1Zzok0h8hnv,Swattrex,Yeh Dooriyan Lofi,0.036,0.309,Q3_Sad,0.171
4E73Motq88LCg5Oy42uynU,Phillip LaRue,Sweet Love,0.186,0.328,Q3_Sad,0.0926
2NKViyclzGYLnThVAZUCqJ,Heloisa Rosa,Vem Andar Comigo - Ao vivo,0.32,0.378,Q3_Sad,0.00186
72GyDFiX4pxhks0R3XLk6C,Novo Som,Por Um Segundo,0.131,0.39,Q3_Sad,0.0
0yowbJnnbTLpr99f9l1uba,Arctic Monkeys,There’d Better Be A Mirrorball,0.311,0.369,Q3_Sad,0.0139
1HKPdrg02TfuNZK1Q0YIut,Tiê,Amuleto,0.382,0.254,Q3_Sad,7.77e-06
5TvE3pk05pyFIGdSY9j4DJ,A Great Big World,Say Something,0.0765,0.147,Q3_Sad,2.89e-06
4mEvW4l23nEOW47gGJ0izf,M. S. Subbulakshmi,Kanakadharashtavam - Ms Subbulakshmi,0.324,0.326,Q3_Sad,0.0
4lZ0S6jbJbeOmkfFXfDNxl,Julien Baker,Turn Out the Lights,0.0352,0.292,Q3_Sad,2.1e-05
4kflXMtDdukfphfpvp1708,Pink Sweat$,17,0.268,0.362,Q3_Sad,0.000131
39wVnR2w6OavVJPxMyUIeF,Mahom,Trickin' upon Di Track (feat. Spelim),0.275,0.377,Q3_Sad,0.36
1XuccRABkfUVB4FjSVhjL1,Love,Alone Again Or - 2015 Remaster,0.226,0.303,Q3_Sad,0.000223
3jBZ215eVz9qwazMIQNSOO,OneRepublic,All This Time,0.105,0.374,Q3_Sad,0.0
2yi7HZrBOC4bMUSTcs4VK6,Kristen Bell,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",0.166,0.121,Q3_Sad,0.000176
1I9dSqB5XSdwOfn9M8zpRg,Sarah Jarosz,Build Me Up From Bones,0.282,0.283,Q3_Sad,0.000141
3URt4lJQlANOstDBAWQJA7,The Fray,Be Still,0.302,0.149,Q3_Sad,0.0
2zGV8MKVGeTwfG3TF0OIWt,Los Chicanos,Puente de Piedra,0.373,0.373,Q3_Sad,0.0
6IiFTtc2ipIXW5HzwFzOjh,Chord Overstreet,Beautiful Disaster,0.214,0.27,Q3_Sad,4.47e-05
39LmkwLmeETbr80Uy7HIVU,Audrey Mika,Alive,0.293,0.335,Q3_Sad,0.0
3SlET8cwpL8uGI6BFFqmsp,for KING & COUNTRY,Unsung Hero,0.071,0.297,Q3_Sad,6.21e-05
2TJyrrGYcxSDod3MGKcwJj,Roo Panes,Little Giant,0.101,0.276,Q3_Sad,0.00119
7bIZ7nab7Zf7TOBai256Am,Belchior,Dandy,0.319,0.393,Q3_Sad,7.38e-05
0MjXRAftpVBuNGYsNV1obJ,Us The Duo,Already Mine,0.198,0.175,Q3_Sad,6.15e-05
5yT64ThZuLnIWp1Fd9Ctx6,Phoebe Hunt,Just for Tonight,0.292,0.283,Q3_Sad,0.000357
0RoA7ObU6phWpqhlC9zH4Z,Ziv Zaifman,A Million Dreams,0.0998,0.312,Q3_Sad,0.0
5QjuTblPokfD03fkfHUuVK,Dave Van Ronk,"Hang Me, Oh Hang Me",0.395,0.0273,Q3_Sad,1.1e-05
3O8n1kS7iYZswdGEMm1xcV,Lisa Antoni,So viel mehr,0.0634,0.32,Q3_Sad,1.01e-05
0KSar1knxet2s1mBYW7QeN,J.D. Crowe & The New South,Rock Salt & Nails,0.3,0.208,Q3_Sad,0.0
4n6VacatPl3NryrVo3fYX2,Stephanie Ho,我會想念他 - 劇集 “牛下女高音” 片尾曲,0.22,0.338,Q3_Sad,0.0
5paqDaG3OXztEI294HoGFM,Rain Sounds,Ocean,0.00142,0.0112,Q3_Sad,0.462
2AxeNLzRDcXj1w8QAizaC8,Cyclo,Nadie Como Tú,0.193,0.367,Q3_Sad,2.51e-05
2nwGMPelxFGIhJqZeNdp4z,Hins Cheung,靈魂相認,0.259,0.366,Q3_Sad,0.0
0BzRlHCiks2DGlfsEKy54f,TIAGO IORC,Desconstrução,0.236,0.238,Q3_Sad,0.000501
